simulated.data...1.	rep.num.plants.per.plot..nrow.simulated.data..	binomial.rvs.1	binomial.rvs.2	binomial.rvs.3	binomial.rvs.4	binomial.rvs.5	binomial.rvs.6	binomial.rvs.7	binomial.rvs.8	binomial.rvs.9	binomial.rvs.10	binomial.rvs.11	binomial.rvs.12	binomial.rvs.13	binomial.rvs.14	binomial.rvs.15	binomial.rvs.16	binomial.rvs.17	binomial.rvs.18	binomial.rvs.19	binomial.rvs.20	binomial.rvs.21	binomial.rvs.22	binomial.rvs.23	binomial.rvs.24	binomial.rvs.25	binomial.rvs.26	binomial.rvs.27	binomial.rvs.28	binomial.rvs.29	binomial.rvs.30	binomial.rvs.31	binomial.rvs.32	binomial.rvs.33	binomial.rvs.34	binomial.rvs.35	binomial.rvs.36	binomial.rvs.37	binomial.rvs.38	binomial.rvs.39	binomial.rvs.40	binomial.rvs.41	binomial.rvs.42	binomial.rvs.43	binomial.rvs.44	binomial.rvs.45	binomial.rvs.46	binomial.rvs.47	binomial.rvs.48	binomial.rvs.49	binomial.rvs.50	binomial.rvs.51	binomial.rvs.52	binomial.rvs.53	binomial.rvs.54	binomial.rvs.55	binomial.rvs.56	binomial.rvs.57	binomial.rvs.58	binomial.rvs.59	binomial.rvs.60	binomial.rvs.61	binomial.rvs.62	binomial.rvs.63	binomial.rvs.64	binomial.rvs.65	binomial.rvs.66	binomial.rvs.67	binomial.rvs.68	binomial.rvs.69	binomial.rvs.70	binomial.rvs.71	binomial.rvs.72	binomial.rvs.73	binomial.rvs.74	binomial.rvs.75	binomial.rvs.76	binomial.rvs.77	binomial.rvs.78	binomial.rvs.79	binomial.rvs.80	binomial.rvs.81	binomial.rvs.82	binomial.rvs.83	binomial.rvs.84	binomial.rvs.85	binomial.rvs.86	binomial.rvs.87	binomial.rvs.88	binomial.rvs.89	binomial.rvs.90	binomial.rvs.91	binomial.rvs.92	binomial.rvs.93	binomial.rvs.94	binomial.rvs.95	binomial.rvs.96	binomial.rvs.97	binomial.rvs.98	binomial.rvs.99	binomial.rvs.100
SC55	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
SD40	10	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
SD44	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
SG1533	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
SG18	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9
T232	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10
T234	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9
T8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
TX303	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10
TX601	10	10	10	9	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10
Tzi10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10
TZI11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10
TZI16	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10
TZI18	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10
TZI25	10	10	10	10	10	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10
TZI8	10	10	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9
Tzi9	10	10	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
U267Y	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10
VA102	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10
VA14	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
VA17	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10
VA22	10	10	10	10	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Va26	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
VA35	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	8
VA59	10	9	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
VA85	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10
VA99	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10
VAW6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	9	10	10
W117HT	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	9	10	10
W153R	10	9	10	10	10	10	9	9	10	10	10	9	10	9	10	10	7	9	10	9	9	9	9	9	10	10	9	10	7	9	9	9	10	9	10	7	8	9	10	10	9	9	9	10	10	9	10	10	9	8	9	10	10	10	10	10	8	9	9	10	10	9	10	9	10	10	10	10	10	10	10	10	10	10	7	9	10	9	10	10	10	10	9	9	9	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10
W182B	10	9	10	10	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10
W22	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	8	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10
W22_R-r:std	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
W64A	10	9	10	10	10	10	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
WD	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10
WF9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	9	10	10	10	10	10	9	10	10	10	10	10	10	10
YU796_NS	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10
